Nombre d'essieux,ID de péage,Code de péage
585,Mon Aug  2 08:14:54 2021,3656732
586,Fri Aug 20 14:26:22 2021,448181
587,Tue Aug 17 02:57:33 2021,7035330
588,Sun Aug  8 12:42:51 2021,6030362
589,Sun Aug  1 02:08:15 2021,7220576
590,Mon Aug  2 02:55:18 2021,1125429
591,Tue Aug 17 07:35:42 2021,9725410
592,Tue Aug 17 05:16:38 2021,7233815
593,Sun Aug 22 11:37:54 2021,9779572
594,Fri Aug 13 05:56:53 2021,9495937
595,Sat Aug  7 03:02:35 2021,9617462
596,Sat Aug  7 04:07:08 2021,8297055
597,Wed Aug  4 06:47:42 2021,4910789
598,Sat Aug  7 09:19:48 2021,1795010
599,Fri Aug  6 11:42:14 2021,1885601
600,Sun Aug  8 22:24:25 2021,4547568
601,Sun Aug  8 21:18:52 2021,8915435
602,Wed Aug 18 21:20:47 2021,6178034
603,Sat Jul 31 19:25:50 2021,1203830
604,Sun Aug 22 16:07:57 2021,6687177
605,Wed Aug 11 04:00:20 2021,4272576
606,Thu Aug  5 07:32:55 2021,8019404
607,Sat Aug 21 15:05:13 2021,6637613
608,Wed Aug 18 21:39:19 2021,4093668
609,Tue Aug 17 14:56:04 2021,6432466
610,Sun Aug  1 01:07:30 2021,6224747
611,Sun Aug  8 13:12:58 2021,1106516
612,Tue Aug 17 22:51:27 2021,2028559
613,Tue Aug 10 23:10:02 2021,7244363
614,Thu Aug  5 06:57:10 2021,630060
615,Sun Aug  1 18:02:23 2021,2402303
616,Mon Aug  2 20:55:27 2021,6921835
617,Mon Aug 16 01:19:24 2021,4721228
618,Fri Aug 13 15:17:30 2021,9228124
619,Tue Aug 17 09:19:10 2021,1749235
620,Sun Aug 22 04:37:03 2021,8040472
621,Wed Aug 18 08:19:46 2021,693334
622,Wed Aug 11 14:55:38 2021,2858446
623,Wed Aug 11 12:54:38 2021,8763548
624,Mon Aug  2 05:07:45 2021,4024297
625,Sun Aug 15 22:47:42 2021,4363442
626,Mon Aug  2 14:33:38 2021,3403611
627,Thu Aug  5 15:33:15 2021,1595918
628,Sat Aug 21 08:47:46 2021,3632725
629,Fri Aug 13 09:06:03 2021,7371447
630,Sat Aug 21 08:46:15 2021,6099248
631,Sun Aug 22 08:07:57 2021,1660640
632,Mon Aug 16 16:01:24 2021,1690777
633,Tue Aug 10 08:08:11 2021,1115588
634,Sat Jul 31 14:08:13 2021,352509
635,Mon Aug 16 16:25:58 2021,7348691
636,Mon Aug  9 05:15:00 2021,6742693
637,Sun Aug  8 11:02:00 2021,8887256
638,Sat Jul 31 03:42:19 2021,9285412
639,Tue Aug  3 11:23:12 2021,1520291
640,Sat Jul 31 21:52:05 2021,5214202
641,Wed Aug 11 00:23:50 2021,6933776
642,Thu Aug 12 00:46:30 2021,3903772
643,Fri Aug 20 22:47:33 2021,5258730
644,Sun Aug 22 15:57:17 2021,1853606
645,Mon Aug  9 11:42:35 2021,8435752
646,Tue Aug  3 23:46:30 2021,2536867
647,Sat Aug 14 00:00:51 2021,9418417
648,Fri Aug  6 01:00:45 2021,8428668
649,Tue Aug  3 15:37:52 2021,4395137
650,Mon Aug  2 12:15:01 2021,1030027
651,Tue Aug 10 11:43:45 2021,9415672
652,Mon Aug  9 01:26:55 2021,7396595
653,Fri Aug 20 06:36:00 2021,9636439
654,Fri Aug 20 09:32:30 2021,3354465
655,Sat Aug 14 00:32:36 2021,5520004
656,Tue Aug 17 00:01:05 2021,5856047
657,Fri Aug  6 12:04:19 2021,1820040
658,Wed Aug 11 19:59:57 2021,6020442
659,Fri Aug 13 17:23:26 2021,3849475
660,Sat Aug 21 17:15:49 2021,704494
661,Thu Aug  5 09:20:33 2021,8603298
662,Thu Aug 12 22:36:25 2021,4799222
663,Sat Aug 21 23:35:39 2021,5004597
664,Tue Aug  3 06:56:46 2021,7561863
665,Tue Aug  3 20:06:23 2021,8591617
666,Fri Aug 20 01:05:05 2021,5883883
667,Fri Aug  6 02:00:59 2021,3813810
668,Thu Aug  5 14:04:38 2021,2476675
669,Fri Jul 30 20:27:55 2021,5957485
670,Tue Aug 10 06:30:01 2021,6064981
671,Thu Jul 29 17:01:07 2021,6289285
672,Thu Jul 29 16:59:31 2021,6164905
673,Fri Aug 13 22:36:23 2021,2657309
674,Thu Aug 12 07:51:22 2021,1091632
675,Sat Aug 14 08:25:48 2021,6236249
676,Sun Aug 15 20:58:19 2021,8118921
677,Sun Aug 15 07:01:54 2021,4930492
678,Thu Aug 19 17:00:34 2021,213950
679,Fri Aug 20 02:38:02 2021,2379442
680,Mon Aug  9 04:39:27 2021,2425063
681,Thu Aug 12 02:50:56 2021,7001575
682,Sat Aug 21 13:25:48 2021,7504072
683,Wed Aug  4 20:43:10 2021,1083028
684,Tue Aug 10 09:21:43 2021,5262688
685,Tue Aug  3 09:51:32 2021,1074381
686,Fri Aug 20 18:39:12 2021,3483985
687,Tue Aug 10 01:09:38 2021,3685214
688,Fri Aug 13 03:50:13 2021,5668290
689,Tue Aug 17 11:41:52 2021,2505055
690,Thu Aug 12 09:28:16 2021,8945301
691,Sun Aug 22 10:37:24 2021,8927267
692,Thu Aug 19 16:10:17 2021,9640874
693,Fri Aug 20 01:05:07 2021,5414117
694,Fri Aug 13 03:12:57 2021,560693
695,Tue Aug 10 08:12:09 2021,7123396
696,Mon Aug  9 11:55:17 2021,3862669
697,Sun Aug  8 19:59:42 2021,6074080
698,Sun Aug  8 04:53:28 2021,4726446
699,Sun Aug 15 03:26:42 2021,8454959
700,Tue Aug 10 10:28:39 2021,5600873
701,Sat Jul 31 15:44:26 2021,246731
702,Wed Aug 18 09:23:19 2021,6548772
703,Sat Jul 31 16:42:00 2021,1816731
704,Wed Aug 11 17:52:18 2021,6533730
705,Mon Aug  9 06:15:17 2021,8497957
706,Fri Aug 20 22:15:51 2021,5027644
707,Sun Aug 15 23:04:51 2021,6347920
708,Mon Aug 16 07:18:22 2021,3371782
709,Sat Aug 14 12:59:28 2021,2738537
710,Mon Aug  2 07:06:01 2021,6929785
711,Tue Aug 10 03:18:53 2021,8904786
712,Sun Aug 15 00:10:07 2021,1565319
713,Sun Aug 15 02:02:22 2021,7209312
714,Sat Jul 31 23:01:19 2021,1035505
715,Thu Aug 12 22:16:26 2021,9949432
716,Mon Aug  9 07:43:56 2021,3093849
717,Tue Aug 10 20:23:04 2021,8252431
718,Sun Aug  1 12:03:00 2021,3416177
719,Thu Jul 29 15:44:59 2021,9998600
720,Tue Aug  3 12:24:20 2021,7560984
721,Fri Aug  6 04:16:15 2021,8749368
722,Mon Aug  2 16:46:49 2021,8251411
723,Mon Aug 16 23:11:03 2021,6573286
724,Fri Aug  6 21:43:51 2021,847179
725,Thu Aug 12 10:30:52 2021,9937023
726,Sun Aug  8 10:07:31 2021,506614
727,Fri Aug 20 19:00:34 2021,1731263
728,Sat Aug 14 02:48:59 2021,1084601
729,Mon Aug  2 21:20:18 2021,2552719
730,Tue Aug  3 15:56:44 2021,2890131
731,Fri Aug 13 12:39:24 2021,9857238
732,Sun Aug  1 02:03:31 2021,8309956
733,Sun Aug  1 09:46:51 2021,2456501
734,Thu Aug 19 18:52:28 2021,9848677
735,Fri Jul 30 21:43:09 2021,8816903
736,Fri Aug 13 11:34:11 2021,7407633
737,Fri Aug 20 10:56:47 2021,849886
738,Wed Aug  4 23:43:50 2021,993101
739,Wed Aug 18 19:20:30 2021,5510650
740,Fri Aug 20 10:12:20 2021,7751215
741,Sun Aug  1 10:30:28 2021,9488458
742,Thu Jul 29 20:09:29 2021,3016951
743,Sat Aug  7 04:47:13 2021,3412902
744,Sat Aug 14 10:44:52 2021,5938269
745,Fri Aug 20 09:20:23 2021,301048
746,Tue Aug 10 10:29:34 2021,2514884
747,Wed Aug  4 10:50:57 2021,8714572
748,Mon Aug 16 23:40:52 2021,4912460
749,Sun Aug 22 17:40:41 2021,7326275
750,Fri Jul 30 01:26:02 2021,6209351
751,Tue Aug 17 14:18:58 2021,6287098
752,Sun Aug 15 09:47:19 2021,2931553
753,Tue Aug 17 11:25:17 2021,8625410
754,Tue Aug 17 22:51:38 2021,5641360
755,Sat Aug  7 17:49:27 2021,7136026
756,Thu Jul 29 13:29:13 2021,9549273
757,Sat Jul 31 15:42:55 2021,8618426
758,Tue Aug 17 09:02:03 2021,6668114
759,Thu Aug  5 14:56:52 2021,7979453
760,Wed Aug 11 16:03:47 2021,9590322
761,Sun Aug  1 13:41:36 2021,1662925
762,Fri Aug  6 22:09:07 2021,3391660
763,Tue Aug 10 06:38:40 2021,5925569
764,Tue Aug  3 01:50:31 2021,7938310
765,Mon Aug 16 04:04:28 2021,2629303
766,Fri Aug 13 03:05:26 2021,8548942
767,Wed Aug  4 01:27:59 2021,5563110
768,Tue Aug 17 19:01:51 2021,4896720
769,Fri Aug  6 09:27:38 2021,2227372
770,Thu Jul 29 18:22:20 2021,9240446
771,Thu Aug 12 05:07:24 2021,3633085
772,Fri Aug  6 16:18:11 2021,4895267
773,Wed Aug 11 18:47:56 2021,75485
774,Sun Aug  8 11:08:50 2021,8400110
775,Thu Aug 19 16:40:11 2021,1593910
776,Mon Aug  9 18:43:19 2021,6058069
777,Mon Aug 16 02:22:25 2021,8805422
778,Wed Aug 18 08:26:17 2021,5997015
779,Wed Aug  4 07:46:02 2021,8327281
780,Thu Aug 12 02:38:19 2021,9894489
781,Sat Aug  7 11:24:33 2021,2013779
782,Wed Aug 18 06:35:33 2021,8081131
783,Wed Aug  4 07:01:24 2021,4715776
784,Wed Aug 18 01:20:23 2021,6715322
785,Fri Aug 20 21:30:21 2021,1517271
786,Fri Aug  6 05:35:59 2021,7848466
787,Sat Aug  7 00:04:31 2021,8613201
788,Tue Aug  3 21:53:21 2021,3663181
789,Mon Aug  9 11:06:44 2021,3413306
790,Sat Aug 14 19:12:23 2021,3006302
791,Fri Aug 20 06:08:15 2021,6279294
792,Mon Aug  2 23:07:33 2021,1190536
793,Thu Aug 12 04:21:30 2021,6565058
794,Sat Jul 31 21:38:30 2021,7260092
795,Sun Aug 22 01:07:46 2021,124836
796,Thu Aug 12 04:29:31 2021,4463920
797,Tue Aug 17 21:11:01 2021,1092951
798,Mon Aug 16 16:12:23 2021,7683749
799,Wed Aug  4 10:01:57 2021,262256
800,Tue Aug 17 17:12:35 2021,220910
801,Sun Aug  8 18:52:38 2021,5012084
802,Sat Aug 14 15:53:28 2021,5569123
803,Sat Aug 21 07:11:43 2021,3952000
804,Sun Aug 22 00:11:22 2021,5458820
805,Sat Jul 31 19:29:50 2021,9023495
806,Sat Jul 31 22:33:57 2021,6520742
807,Thu Aug  5 18:54:26 2021,2898863
808,Fri Jul 30 01:43:07 2021,31077
809,Mon Aug 16 22:14:26 2021,7216705
810,Sat Aug 21 18:10:35 2021,9763768
811,Fri Aug  6 06:30:51 2021,3297525
812,Tue Aug 17 01:36:06 2021,2283399
813,Sun Aug 22 17:22:04 2021,1947468
814,Thu Aug 19 00:31:42 2021,9936661
815,Sun Aug  8 04:41:29 2021,4538394
816,Sun Aug 15 18:41:27 2021,5732880
817,Sun Aug  8 05:10:24 2021,5928145
818,Thu Aug  5 01:34:30 2021,8334389
819,Fri Aug  6 22:17:40 2021,2390148
820,Sat Aug  7 01:41:01 2021,1952095
821,Tue Aug  3 19:17:49 2021,3422458
822,Wed Aug  4 16:57:12 2021,5456755
823,Wed Aug 18 18:08:34 2021,3288507
824,Sat Jul 31 04:11:38 2021,1125573
825,Tue Aug  3 08:45:22 2021,1837039
826,Sun Aug 15 06:23:32 2021,3011480
827,Fri Aug 13 16:03:06 2021,280635
828,Mon Aug  2 07:25:00 2021,6779526
829,Mon Aug  9 19:27:54 2021,427799
830,Sun Aug  8 13:48:00 2021,8005001
831,Mon Aug 16 17:09:26 2021,4564367
832,Thu Aug  5 03:54:21 2021,1431403
833,Fri Aug  6 06:37:01 2021,1385411
834,Wed Aug 18 01:20:18 2021,558511
835,Thu Aug 19 04:55:29 2021,9472473
836,Sun Aug 15 03:10:05 2021,8487290
837,Sun Aug  8 00:29:07 2021,133448
838,Sat Aug 21 03:36:52 2021,3665356
839,Thu Aug  5 13:24:02 2021,6214152
840,Wed Aug  4 15:43:30 2021,6683644
841,Sun Aug  1 23:51:55 2021,9406868
842,Sun Aug 15 07:08:16 2021,825763
843,Fri Aug 20 01:07:43 2021,3920452
844,Sat Aug  7 02:09:52 2021,5061569
845,Mon Aug 16 13:36:46 2021,7368048
846,Sat Aug 21 18:58:14 2021,9167592
847,Mon Aug  2 07:00:56 2021,1062258
848,Sat Aug 14 17:37:12 2021,6322236
849,Fri Aug  6 21:58:36 2021,2468245
850,Sat Aug 21 13:15:28 2021,3811233
851,Mon Aug 16 04:37:40 2021,1758814
852,Thu Jul 29 16:54:12 2021,2190563
853,Sun Aug  8 15:35:43 2021,191673
854,Sat Aug 14 11:15:46 2021,2525988
855,Sat Jul 31 10:38:43 2021,6668490
856,Tue Aug 17 08:03:40 2021,844339
857,Sun Aug  8 09:30:31 2021,8154584
858,Thu Aug 12 11:19:06 2021,3475854
859,Fri Jul 30 04:55:50 2021,2937846
860,Thu Aug  5 20:42:39 2021,343263
861,Fri Aug 13 18:06:24 2021,2109085
862,Wed Aug 18 14:50:19 2021,8516395
863,Wed Aug  4 04:50:32 2021,6150958
864,Sun Aug 22 14:26:46 2021,414949
865,Sun Aug 22 09:57:09 2021,5049185
866,Fri Aug 13 08:07:21 2021,8618898
867,Tue Aug 17 09:16:36 2021,6909477
868,Tue Aug 17 17:01:44 2021,1644638
869,Wed Aug 18 16:28:13 2021,8732489
870,Sat Jul 31 22:44:46 2021,803701
871,Fri Jul 30 04:31:04 2021,8922075
872,Sun Aug 22 08:11:59 2021,8132269
873,Fri Aug  6 00:32:27 2021,7321426
874,Sun Aug  8 04:27:12 2021,3138897
875,Wed Aug 11 14:29:06 2021,7158326
876,Thu Aug 12 13:19:41 2021,4824422
877,Thu Aug  5 21:55:03 2021,6076426
878,Mon Aug  9 04:59:28 2021,2087111
879,Fri Aug 20 10:19:35 2021,6881195
880,Wed Aug  4 12:47:51 2021,8853927
881,Wed Aug  4 23:22:39 2021,623284
882,Sun Aug  8 00:43:57 2021,1530403
883,Fri Jul 30 00:54:55 2021,9760697
884,Wed Aug  4 01:34:23 2021,6151069
885,Wed Aug 11 05:48:06 2021,7421325
886,Fri Aug  6 05:21:05 2021,2099429
887,Sun Aug 15 17:27:41 2021,6721597
888,Sun Aug  8 08:24:43 2021,6466023
889,Mon Aug  2 09:04:04 2021,7237260
890,Wed Aug  4 05:55:28 2021,6179390
891,Sat Aug  7 13:54:23 2021,6600330
892,Mon Aug 16 06:44:49 2021,4826949
893,Sun Aug 22 16:44:25 2021,285893
894,Sun Aug  8 08:43:01 2021,2719759
895,Sat Aug 14 12:34:32 2021,3265797
896,Thu Aug 12 11:13:56 2021,6224166
897,Fri Aug 13 16:41:04 2021,4987710
898,Sun Aug  8 00:14:03 2021,9795981
899,Sun Aug  1 18:24:33 2021,7861616
900,Sun Aug  1 18:44:59 2021,3453900
901,Fri Jul 30 03:02:00 2021,3873716
902,Wed Aug  4 08:01:14 2021,2518442
903,Sun Aug 15 20:54:05 2021,7424573
904,Fri Jul 30 10:26:29 2021,5388228
905,Mon Aug 16 18:32:30 2021,2383579
906,Fri Jul 30 13:47:09 2021,7808497
907,Fri Aug 20 05:07:36 2021,9279180
908,Sun Aug 22 16:51:34 2021,9983818
909,Thu Aug 19 14:47:44 2021,3348529
910,Tue Aug 10 14:12:28 2021,2280811
911,Tue Aug 10 04:44:39 2021,5475683
912,Tue Aug 10 08:17:25 2021,3242753
913,Fri Jul 30 09:55:51 2021,120673
914,Wed Aug 18 19:47:41 2021,2870417
915,Thu Aug  5 03:55:44 2021,6521245
916,Sat Jul 31 16:01:56 2021,4749166
917,Tue Aug 10 01:04:59 2021,6120669
918,Tue Aug  3 23:22:35 2021,6406243
919,Tue Aug 10 03:55:51 2021,9951372
920,Thu Aug 12 00:11:21 2021,9528583
921,Fri Jul 30 23:14:41 2021,3751116
922,Tue Aug 10 02:36:21 2021,6549535
923,Sun Aug 22 07:09:05 2021,3808707
924,Tue Aug 17 17:34:12 2021,5834018
925,Fri Aug 13 01:25:20 2021,1158710
926,Sun Aug 22 00:22:41 2021,5805628
927,Sun Aug 22 11:01:45 2021,8561127
928,Sat Jul 31 17:40:13 2021,4522592
929,Tue Aug 10 09:14:01 2021,9284769
930,Thu Jul 29 13:34:09 2021,4304071
931,Sun Aug 22 04:08:48 2021,9510776
932,Sat Aug  7 05:57:05 2021,5931482
933,Thu Aug 12 08:25:32 2021,297034
934,Wed Aug  4 06:54:11 2021,2292253
935,Wed Aug  4 04:12:51 2021,1208170
936,Sat Jul 31 11:53:17 2021,2579745
937,Sun Aug  8 23:40:37 2021,9405902
938,Wed Aug 11 05:28:13 2021,9448458
939,Tue Aug 10 16:57:53 2021,7299577
940,Fri Aug  6 12:06:07 2021,4767711
941,Sun Aug 22 03:22:26 2021,2031526
942,Sun Aug 22 15:53:23 2021,9116083
943,Wed Aug 18 20:21:40 2021,7924083
944,Sat Jul 31 21:33:16 2021,4362016
945,Sun Aug 15 12:30:21 2021,204123
946,Wed Aug 18 18:20:35 2021,5608936
947,Mon Aug  2 00:23:19 2021,343443
948,Sun Aug  8 15:51:53 2021,5764271
949,Sat Aug  7 15:02:00 2021,6893602
950,Mon Aug  2 21:12:08 2021,7414687
951,Sun Aug 15 23:28:32 2021,8604341
952,Wed Aug 11 00:02:40 2021,7592309
953,Tue Aug 10 05:49:42 2021,5100235
954,Wed Aug 18 12:01:16 2021,5492657
955,Tue Aug 10 08:08:07 2021,6803375
956,Sat Aug  7 13:59:23 2021,5996935
957,Fri Aug 13 02:58:22 2021,2966355
958,Tue Aug 17 20:44:01 2021,5978972
959,Sat Aug 21 17:45:22 2021,2339859
960,Sun Aug 22 17:13:03 2021,6020620
961,Fri Aug 20 03:05:20 2021,7295422
962,Wed Aug  4 17:09:40 2021,8930290
963,Fri Jul 30 16:13:48 2021,3762534
964,Sat Aug  7 21:13:44 2021,3793654
965,Fri Aug 13 17:11:40 2021,5371076
966,Sun Aug 15 07:31:40 2021,2277244
967,Sun Aug  8 02:43:23 2021,3605245
968,Wed Aug  4 07:43:09 2021,5880073
969,Tue Aug 17 11:46:09 2021,655252
970,Sat Aug 14 11:18:31 2021,7055501
971,Thu Aug 19 04:11:04 2021,72056
972,Thu Aug 12 09:35:16 2021,9949523
973,Fri Aug 13 02:54:50 2021,9040939
974,Sat Aug 14 05:58:14 2021,2706769
975,Thu Jul 29 12:03:33 2021,6809169
976,Wed Aug 18 07:55:45 2021,8941091
977,Tue Aug  3 09:41:56 2021,1740847
978,Fri Jul 30 20:32:49 2021,3164197
979,Mon Aug  2 00:03:52 2021,9341086
980,Sat Jul 31 02:36:15 2021,1351100
981,Fri Aug 13 12:31:42 2021,9853531
982,Wed Aug  4 13:25:35 2021,9172763
983,Fri Aug 20 01:51:10 2021,3316540
984,Wed Aug  4 15:03:49 2021,6487444
985,Wed Aug  4 00:16:23 2021,2853927
986,Wed Aug 11 22:21:55 2021,9670184
987,Wed Aug 18 16:24:24 2021,3712950
988,Mon Aug  2 08:59:53 2021,3508883
989,Sat Aug 14 06:46:16 2021,5883500
990,Sat Aug  7 16:49:21 2021,2657749
991,Wed Aug 11 23:49:40 2021,8330775
992,Wed Aug 18 23:32:29 2021,9423996
993,Sun Aug  1 02:42:51 2021,4210854
994,Thu Aug 12 17:26:17 2021,1671308
995,Mon Aug 16 10:56:43 2021,5017354
996,Wed Aug 18 23:27:37 2021,5192039
997,Fri Aug 20 14:42:50 2021,1763724
998,Sat Jul 31 09:34:08 2021,4728276
999,Sat Aug 14 06:45:46 2021,1590634
1000,Sat Aug 21 15:15:35 2021,4371246
1001,Sun Aug  1 03:06:17 2021,400581
1002,Sat Aug  7 18:40:51 2021,4936065
1003,Thu Aug  5 05:43:14 2021,771246
1004,Fri Aug  6 11:33:57 2021,3737235
1005,Fri Aug 20 04:56:35 2021,5150627
1006,Tue Aug  3 19:29:29 2021,846975
1007,Thu Aug 19 21:44:49 2021,44431
1008,Mon Aug  9 03:16:36 2021,704512
1009,Fri Aug  6 19:06:52 2021,5019748
1010,Sat Jul 31 07:07:47 2021,6703039
1011,Sat Aug  7 07:51:11 2021,5100397
1012,Sun Aug 15 01:41:23 2021,5467760
1013,Wed Aug 18 07:30:36 2021,9128803
1014,Sat Jul 31 02:20:01 2021,1654264
1015,Tue Aug  3 03:05:52 2021,4984461
1016,Fri Jul 30 21:49:31 2021,7366827
1017,Thu Aug 12 12:11:15 2021,4665816
1018,Mon Aug  2 11:54:50 2021,523203
1019,Tue Aug 17 05:47:57 2021,1772752
1020,Mon Aug  9 21:16:48 2021,1629261
1021,Wed Aug 11 00:16:01 2021,4494921
1022,Tue Aug  3 21:06:01 2021,5524917
1023,Fri Aug  6 00:17:36 2021,2575931
1024,Tue Aug 10 02:16:38 2021,38837
1025,Sun Aug  1 15:26:03 2021,6110896
1026,Thu Aug  5 01:06:50 2021,4906689
1027,Sat Jul 31 05:17:10 2021,7655542
1028,Sun Aug 22 13:23:14 2021,6713340
1029,Mon Aug  9 14:03:52 2021,8154658
1030,Mon Aug 16 12:44:40 2021,2134355
1031,Sun Aug  8 07:23:59 2021,8951131
1032,Sun Aug  8 20:28:35 2021,4929926
1033,Thu Aug 19 07:08:20 2021,4457235
1034,Mon Aug 16 08:19:54 2021,1832726
1035,Thu Aug 19 18:37:23 2021,4134771
1036,Thu Jul 29 13:30:35 2021,2782018
1037,Thu Aug 12 04:03:32 2021,4735037
1038,Sat Aug 21 04:51:28 2021,6174121
1039,Thu Aug 19 08:00:33 2021,8173134
1040,Sun Aug 15 00:46:13 2021,1238794
1041,Sat Aug 14 20:24:08 2021,4397766
1042,Thu Aug 19 17:35:57 2021,9797764
1043,Mon Aug  2 22:35:16 2021,8818426
1044,Wed Aug 11 15:28:59 2021,6861442
1045,Tue Aug  3 23:39:22 2021,2172288
1046,Mon Aug  9 00:08:46 2021,7219802
1047,Mon Aug 16 20:52:45 2021,1584903
1048,Sat Aug  7 05:58:52 2021,478237
1049,Sun Aug  8 18:44:49 2021,6296035
1050,Sat Aug 14 02:43:50 2021,530491
1051,Tue Aug 10 22:14:38 2021,2852105
1052,Fri Jul 30 13:03:41 2021,6197707
1053,Fri Aug 20 23:24:25 2021,1164872
1054,Tue Aug 10 04:05:40 2021,234151
1055,Mon Aug  9 06:06:51 2021,9016853
1056,Sun Aug  8 16:03:21 2021,5903232
1057,Wed Aug 18 12:13:23 2021,4337798
1058,Sun Aug 15 17:22:02 2021,3868754
1059,Fri Aug 20 12:22:30 2021,3530998
1060,Tue Aug 17 05:06:56 2021,2087513
1061,Mon Aug  2 04:16:10 2021,8767809
1062,Tue Aug 10 06:01:57 2021,9300623
1063,Sun Aug  1 19:19:35 2021,4987435
1064,Tue Aug  3 11:24:45 2021,1016929
1065,Mon Aug 16 17:59:21 2021,1269373
1066,Tue Aug  3 07:04:43 2021,9147847
1067,Wed Aug  4 19:20:10 2021,9197506
1068,Sat Aug  7 19:45:04 2021,5894380
1069,Tue Aug  3 09:33:41 2021,9600014
1070,Thu Aug  5 09:08:20 2021,7343214
1071,Tue Aug 10 02:47:31 2021,7020174
1072,Sat Aug 21 04:22:12 2021,2005924
1073,Sat Jul 31 17:23:28 2021,1511615
1074,Sat Aug  7 09:25:35 2021,3335485
1075,Sun Aug  8 23:18:49 2021,6710855
1076,Sat Aug 14 21:30:28 2021,9593619
1077,Wed Aug  4 09:49:51 2021,9841801
1078,Tue Aug 17 21:30:14 2021,3918388
1079,Fri Aug 20 06:10:27 2021,2382610
1080,Sun Aug  8 23:40:51 2021,1847423
1081,Sat Aug 14 11:31:18 2021,5914006
1082,Sat Aug 21 09:20:00 2021,588548
1083,Fri Jul 30 08:36:31 2021,8957113
1084,Mon Aug 16 11:46:20 2021,138934
1085,Sun Aug  8 23:18:31 2021,7639839
1086,Mon Aug  2 02:15:56 2021,6523053
1087,Mon Aug  2 20:20:17 2021,5491855
1088,Sat Aug  7 18:12:22 2021,143888
1089,Wed Aug 11 21:43:23 2021,9613414
1090,Fri Jul 30 14:32:02 2021,5473358
1091,Sun Aug 15 14:29:37 2021,3957882
1092,Mon Aug 16 01:54:31 2021,8548382
1093,Wed Aug 11 05:25:52 2021,6129420
1094,Sun Aug  1 15:03:18 2021,7354946
1095,Fri Jul 30 13:48:48 2021,5861176
1096,Fri Jul 30 21:40:17 2021,4403522
1097,Sun Aug  8 12:15:42 2021,9369233
1098,Sat Aug 21 20:07:42 2021,4774962
1099,Sat Jul 31 02:34:12 2021,35246
1100,Sat Aug 21 21:35:13 2021,3429846
1101,Thu Jul 29 15:59:13 2021,3115182
1102,Sat Aug  7 14:39:22 2021,6829041
1103,Sat Jul 31 05:00:13 2021,1617802
1104,Sat Jul 31 00:58:22 2021,4312674
1105,Wed Aug 11 22:49:56 2021,4837548
1106,Thu Aug 12 21:52:53 2021,8522262
1107,Thu Aug 12 13:32:19 2021,8193538
1108,Fri Jul 30 07:35:38 2021,6403046
1109,Thu Aug 12 17:13:06 2021,9448584
1110,Wed Aug 18 06:18:40 2021,6967180
1111,Tue Aug  3 19:07:47 2021,7988780
1112,Sat Aug 14 02:38:05 2021,6501560
1113,Wed Aug 18 03:40:19 2021,8319440
1114,Thu Aug 12 22:34:21 2021,9345303
1115,Thu Aug 12 01:57:00 2021,1204264
1116,Sun Aug  8 05:17:17 2021,6592400
1117,Thu Aug  5 17:56:53 2021,2261364
1118,Wed Aug 18 17:07:03 2021,7401340
1119,Thu Aug 12 02:39:17 2021,5867282
1120,Mon Aug  2 09:15:29 2021,4332928
1121,Fri Aug 20 16:21:42 2021,8163804
1122,Thu Aug 12 17:34:46 2021,9237586
1123,Tue Aug 17 12:03:52 2021,1256864
1124,Sun Aug  1 21:05:43 2021,3296269
1125,Mon Aug  2 09:31:08 2021,4061730
1126,Thu Aug 19 13:02:58 2021,2910362
1127,Tue Aug  3 15:42:40 2021,7688035
1128,Fri Aug 13 06:21:38 2021,7855986
1129,Mon Aug 16 21:06:48 2021,4572039
1130,Sun Aug  8 21:20:56 2021,2813869
1131,Sun Aug 22 15:51:51 2021,7513363
1132,Mon Aug  2 19:00:20 2021,317032
1133,Fri Aug 13 00:37:32 2021,4787356
1134,Thu Aug 19 05:25:30 2021,4364690
1135,Thu Aug 19 04:25:51 2021,8706960
1136,Sat Aug 14 17:23:58 2021,4899216
1137,Sun Aug  8 03:32:47 2021,7708170
1138,Mon Aug 16 10:08:36 2021,8185432
1139,Mon Aug  9 22:01:40 2021,5760290
1140,Wed Aug 18 20:53:08 2021,1945635
1141,Thu Aug 12 22:09:58 2021,7929326
1142,Thu Jul 29 21:47:12 2021,7111496
1143,Mon Aug 16 18:15:47 2021,4956695
1144,Thu Aug  5 17:37:44 2021,8167397
1145,Tue Aug 17 06:43:51 2021,4548098
1146,Sat Aug  7 14:27:48 2021,494801
1147,Tue Aug  3 07:28:31 2021,1974167
1148,Wed Aug 11 20:05:55 2021,8150755
1149,Sat Jul 31 03:03:00 2021,4949188
1150,Wed Aug 18 22:48:57 2021,3327118
1151,Sun Aug  1 05:04:08 2021,1763039
1152,Sat Aug  7 03:45:59 2021,1957251
1153,Thu Aug  5 01:56:35 2021,6796843
1154,Sun Aug 15 21:27:15 2021,6857822
1155,Wed Aug  4 01:53:57 2021,2123282
1156,Tue Aug 17 04:55:07 2021,5422200
1157,Fri Aug  6 13:31:01 2021,43451
1158,Tue Aug  3 01:25:09 2021,8915567
1159,Fri Aug 20 14:28:39 2021,1596592
1160,Wed Aug  4 06:20:44 2021,238800
1161,Sat Aug  7 07:58:17 2021,8944988
